,id,created_at,date,time,username,name,tweet,language,mentions,photos,replies_count,retweets_count,likes_count,hashtags,link,retweet,video,reply_to,views_count,sentiment
12140,1.51501e+18,2022-04-15 20:07:27 GTB Daylight Time,4/15/2022,20:07:27,liveuamap,Liveuamap,"In 1941 withdrawing Soviet troops on Kremlin's orders blown up Dniproges dam(Dam in Zaporizhiye upstream to Nova Kakhovka) to halt advance of Nazi troops.  Without prior notice of civilian population downstream, killing ~20 000 people  https://t.co/K8e2Rr7OB9  https://t.co/Y5zaSp4Cjf",en,[],['https://pbs.twimg.com/media/FQZodtQXsAc_cHn.jpg'],10,180,417,[],https://twitter.com/Liveuamap/status/1515013948462223365,False,1,[],10425,9.51241934459331
12142,1.51502e+18,2022-04-15 20:15:15 GTB Daylight Time,4/15/2022,20:15:15,liveuamap,Liveuamap,Serious doubts that 500kgs warhead of Tochka could do significant damage to concrete dam. To blow up Dniproges FSB-predecessor NKVD put tonnes of explosives inside the dam structure,en,[],[],5,28,229,[],https://twitter.com/Liveuamap/status/1515015911333408776,False,0,[],5725,5.070638596278245
12143,1.51502e+18,2022-04-15 20:24:09 GTB Daylight Time,4/15/2022,20:24:09,liveuamap,Liveuamap,WW2 aerial picture of destroyed dam in Zaporizhiye.  Grandpa of all these images online  https://t.co/K8e2Rr7gLB  https://t.co/sA4cWNHOlx,en,[],['https://pbs.twimg.com/media/FQZscghXIAkGMcy.jpg'],3,29,182,[],https://twitter.com/Liveuamap/status/1515018148818391049,False,1,[],4550,2.1612653418692847
12147,1.51502e+18,2022-04-15 20:39:48 GTB Daylight Time,4/15/2022,20:39:48,kylejglen,Kyle Glen,Visiting my parent's favourite child.  https://t.co/MMXxY2KmDO,en,[],['https://pbs.twimg.com/media/FQZwj_kWUAEz9ee.jpg'],6,10,143,[],https://twitter.com/KyleJGlen/status/1515022091183083529,False,1,[],3575,-0.1194820517577602
12151,1.51503e+18,2022-04-15 21:01:10 GTB Daylight Time,4/15/2022,21:01:10,kylejglen,Kyle Glen,@craigaroo @lrozen It is a budgie,en,[],[],1,0,2,[],https://twitter.com/KyleJGlen/status/1515027465944682508,False,0,"[{'screen_name': 'craigaroo', 'name': 'Craig Ogawa', 'id': '28827128'}, {'screen_name': 'lrozen', 'name': 'Laura Rozen', 'id': '47455112'}]",50,0.30274445782936193
12166,1.51503e+18,2022-04-15 21:25:50 GTB Daylight Time,4/15/2022,21:25:50,thestudyofwar,ISW,Click here to read the corrected report:  https://t.co/Rbmx2E3HWv,en,[],[],4,22,130,[],https://twitter.com/TheStudyofWar/status/1515033674416275465,False,0,[],3250,1.242910086791646
12170,1.51505e+18,2022-04-15 22:20:34 GTB Daylight Time,4/15/2022,22:20:34,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: The 93rd Mechanized Brigade of the Ukrainian Army claimed to shoot down another Russian Orlan-10 drone. Whilst there is a successful strike, we can't see precisely what was hit.  https://t.co/4Uo7apfJDD",en,[],[],34,240,2229,['ukraine'],https://twitter.com/UAWeapons/status/1515047449974480902,False,1,[],55725,1.8008500999927401
12171,1.51505e+18,2022-04-15 22:23:56 GTB Daylight Time,4/15/2022,22:23:56,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: The Ukrainian Tractor Brigades made a return, this time ""borrowing"" a 122mm 2S1 Gvozdika SPG from the Russian forces.  https://t.co/3lHES4Q1AZ",en,[],[],169,1302,9799,['ukraine'],https://twitter.com/UAWeapons/status/1515048296691154948,False,1,[],244975,3.172067248057613
12175,1.51505e+18,2022-04-15 22:43:09 GTB Daylight Time,4/15/2022,22:43:09,thestudyofwar,ISW,Ceasefire negotiations have effectively collapsed. Both #Russian and #Ukrainian officials are unprepared to engage in serious negotiations in the coming weeks in any format.   Read the latest report from @TheStudyofWar and @criticalthreats:  https://t.co/XZ47siGvR6  https://t.co/5u7xXWtjwZ,en,"[{'screen_name': 'thestudyofwar', 'name': 'isw', 'id': '71298686'}, {'screen_name': 'criticalthreats', 'name': 'critical threats', 'id': '106738320'}]",['https://pbs.twimg.com/media/FQaMyq_XoAk4wVb.jpg'],12,81,187,"['russian', 'ukrainian']",https://twitter.com/TheStudyofWar/status/1515053131213721602,False,1,[],4675,4.9633307415656285
12181,1.51506e+18,2022-04-15 23:00:18 GTB Daylight Time,4/15/2022,23:00:18,thestudyofwar,ISW,Atrocities are part of the #Kremlins offset efforts to compensate for the limitations of #Russias military power and the lack of value that the Kremlin can offer those it is trying to controlboth inside and outside Russia.   https://t.co/G5tAorJxx4  https://t.co/ie22rwDSKk,en,[],['https://pbs.twimg.com/media/FQaQuKqXEAA_PIY.png'],6,62,192,"['kremlin', 'russia']",https://twitter.com/TheStudyofWar/status/1515057448800899079,False,1,[],4800,4.278427488273592
12183,1.51506e+18,2022-04-15 23:10:58 GTB Daylight Time,4/15/2022,23:10:58,kylejglen,Kyle Glen,Everyone makes mistakes. Raping your girlfriend multiple times isn't a mistake. I never want to see this prick playing a game of football again.,en,[],[],6,7,115,[],https://twitter.com/KyleJGlen/status/1515060131180027907,False,0,[],2875,0.49609417842355485
12184,1.51506e+18,2022-04-15 23:19:12 GTB Daylight Time,4/15/2022,23:19:12,thestudyofwar,ISW,ISW President Kim Kagan joined Sylvie Légère on the Trust Your Voice podcast to discuss ISW's history and mission along with the ongoing #Russian invasion of #Ukraine. Get a firsthand listen on how to understand ISW's analysis.  Listen here:  https://t.co/WU5MvY8Dd0,en,[],[],0,6,53,"['russian', 'ukraine']",https://twitter.com/TheStudyofWar/status/1515062203724058635,False,0,[],1325,-2.4856369157356015
12186,1.51507e+18,2022-04-15 23:37:54 GTB Daylight Time,4/15/2022,23:37:54,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Ukrainian forces captured a BMP-2 IFV and destroyed a supply truck and BTR-82A APC from the Russian 6th Tank Regiment of the 90th Guards Tank Division.  https://t.co/zOYgDQT80F,en,[],"['https://pbs.twimg.com/media/FQaZRXSXEAEhK2Q.jpg', 'https://pbs.twimg.com/media/FQaZR02XEAA6xJM.jpg', 'https://pbs.twimg.com/media/FQaZSeXWQAUWcGt.jpg', 'https://pbs.twimg.com/media/FQaZTDSWUAUmbCs.jpg']",24,361,3680,['ukraine'],https://twitter.com/UAWeapons/status/1515066911477964811,False,1,[],92000,6.6334418943416225
12188,1.51507e+18,2022-04-15 23:43:23 GTB Daylight Time,4/15/2022,23:43:23,thestudyofwar,ISW,Here are today's control of terrain maps for #Russia's invasion of #Ukraine from @TheStudyofWar and @criticalthreats. Russian forces made slight advances in #Mariupol's city center.  https://t.co/dpGa37UGYq,en,"[{'screen_name': 'thestudyofwar', 'name': 'isw', 'id': '71298686'}, {'screen_name': 'criticalthreats', 'name': 'critical threats', 'id': '106738320'}]","['https://pbs.twimg.com/media/FQaak3CXIAslI6l.jpg', 'https://pbs.twimg.com/media/FQaak3DWYAQHQF8.jpg', 'https://pbs.twimg.com/media/FQaak3yXwAAQQ5P.jpg', 'https://pbs.twimg.com/media/FQaak7SXEBAeYwF.jpg']",8,166,417,"['russia', 'ukraine', 'mariupol']",https://twitter.com/TheStudyofWar/status/1515068291068346371,False,1,[],10425,2.7105147770843976
12189,1.51507e+18,2022-04-15 23:49:42 GTB Daylight Time,4/15/2022,23:49:42,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: A Ukrainian BTR-3 was destroyed in the vicinity of #Mariupol.  https://t.co/WDlUm2GfUR,en,[],"['https://pbs.twimg.com/media/FQaboM-XsAIkwa2.jpg', 'https://pbs.twimg.com/media/FQabozSXMAgSe5d.jpg']",13,107,926,"['ukraine', 'mariupol']",https://twitter.com/UAWeapons/status/1515069879271014400,False,1,[],23150,1.1613627513603688
12192,1.51507e+18,2022-04-16 00:02:15 GTB Daylight Time,4/16/2022,0:02:15,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: Another Russian T-72B3 Obr. 2016 with a little damage was captured by Ukrainian troops, precise date unknown but 4 days ago or more.  https://t.co/B8MTThYgeh",en,[],[],47,450,4330,['ukraine'],https://twitter.com/UAWeapons/status/1515073038349479937,False,1,[],108250,3.376283953302468
12194,1.51507e+18,2022-04-16 00:05:59 GTB Daylight Time,4/16/2022,0:05:59,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: A Russian BTR-D airborne armoured personnel carrier was damaged/captured by Ukrainian forces. Note the bridge behind also.  https://t.co/vLs6J6mgBW,en,[],['https://pbs.twimg.com/media/FQaflCzWYAEa8MA.png'],80,660,6339,['ukraine'],https://twitter.com/UAWeapons/status/1515073976581636096,False,1,[],158475,1.8008116227354656
12199,1.51508e+18,2022-04-16 00:28:39 GTB Daylight Time,4/16/2022,0:28:39,thestudyofwar,ISW,"#Russian forces continued small-scale, tactical attacks on the #Izyum and #Severodonetsk axes; additional reinforcements to date have not enabled any breakthroughs of #Ukrainian defenses. Read the full report from @TheStudyofWar and @criticalthreats:  https://t.co/IE1MfDcmoO  https://t.co/bKT2EqS4q0",en,"[{'screen_name': 'thestudyofwar', 'name': 'isw', 'id': '71298686'}, {'screen_name': 'criticalthreats', 'name': 'critical threats', 'id': '106738320'}]","['https://pbs.twimg.com/media/FQak768XwAYny1F.jpg', 'https://pbs.twimg.com/media/FQak79iXwAgEHc2.jpg', 'https://pbs.twimg.com/media/FQak795XsAc8ceq.jpg', 'https://pbs.twimg.com/media/FQak78XWYAka8Kx.jpg']",12,183,485,"['russian', 'izyum', 'severodonetsk', 'ukrainian']",https://twitter.com/TheStudyofWar/status/1515079680692477962,False,1,[],12125,5.374606769526245
12201,1.51508e+18,2022-04-16 00:31:13 GTB Daylight Time,4/16/2022,0:31:13,hannaliubakova,Hanna Liubakova,"#Belarus I am so happy! Ihar Losik saw his daughter for the first time in 22 months. Darya, his brave wife, was able to bring his daughter to a meeting.  Ihar is my friend, political prisoner, prominent blogger and a prominent @RFERL consultant  https://t.co/XGXXUJRfmF",en,"[{'screen_name': 'rferl', 'name': 'radio free europe/radio liberty', 'id': '42700240'}]","['https://pbs.twimg.com/media/FQalhYyX0AcIiSW.jpg', 'https://pbs.twimg.com/media/FQalhYuXEAEpa0P.jpg', 'https://pbs.twimg.com/media/FQalhYtWUAg65Cf.jpg']",17,138,1431,['belarus'],https://twitter.com/HannaLiubakova/status/1515080325457657867,False,1,[],35775,2.1869153340618395
12202,1.51508e+18,2022-04-16 00:31:15 GTB Daylight Time,4/16/2022,0:31:15,kylejglen,Kyle Glen,@CovertShores Honestly I had no idea if I was right or not so it's nice to see it confirmed! Just caught my eye based on position and there was nothing there on previous dates so didn't think it was some abandoned cargo vessels.,en,[],[],1,0,14,[],https://twitter.com/KyleJGlen/status/1515080335280721921,False,0,"[{'screen_name': 'CovertShores', 'name': 'H I Sutton', 'id': '740989553960452096'}]",350,0.3286595623009423
12214,1.51509e+18,2022-04-16 00:50:49 GTB Daylight Time,4/16/2022,0:50:49,thestudyofwar,ISW,April 15 Assessment Highlight:  The #Russian military appears to be carrying out an approach in eastern #Ukraine similar to its failed efforts north of #Kyiv in early Marchcontinuing to funnel small groups of forces into unsuccessful attacks.  https://t.co/IE1MfDtXgm,en,[],[],9,73,301,"['russian', 'ukraine', 'kyiv']",https://twitter.com/TheStudyofWar/status/1515085260219830273,False,0,[],7525,5.056223643875303
12215,1.51509e+18,2022-04-16 00:51:58 GTB Daylight Time,4/16/2022,0:51:58,thestudyofwar,ISW,"#Donetsk and #Luhansk Oblasts Update:  #Russian forces continued unsuccessful daily attacks against #Rubizhne, #Popasna, and #Marinka and heavy shelling along the line of contact in eastern #Ukraine but did not make any territorial advances on April 15.  https://t.co/IE1MfDtXgm  https://t.co/ZN4f7TN3hh",en,[],['https://pbs.twimg.com/media/FQaqI_aVkAUjMEE.jpg'],5,103,318,"['donetsk', 'luhansk', 'russian', 'rubizhne', 'popasna', 'marinka', 'ukraine']",https://twitter.com/TheStudyofWar/status/1515085547902955523,False,1,[],7950,2.9122304747215413
12216,1.51509e+18,2022-04-16 00:53:09 GTB Daylight Time,4/16/2022,0:53:09,thestudyofwar,ISW,#Kharkiv and #Izyum Update:  #Ukrainian forces repelled #Russian attacks from #Izyum toward both #Slovyansk and #Barvinkove on April 15.  https://t.co/IE1MfDtXgm,en,[],[],2,43,199,"['kharkiv', 'izyum', 'ukrainian', 'russian', 'izyum', 'slovyansk', 'barvinkove']",https://twitter.com/TheStudyofWar/status/1515085847992758277,False,0,[],4975,2.7116716729762054
12217,1.51509e+18,2022-04-16 00:53:56 GTB Daylight Time,4/16/2022,0:53:56,thestudyofwar,ISW,Southern Axis Update:  #Russian forces conducted limited attacks on #Ukrainian positions west of #Kherson and continued to shell #Mykolayiv but did not make any advances.  https://t.co/IE1MfDtXgm  https://t.co/3zCIimvVxP,en,[],['https://pbs.twimg.com/media/FQaqsV7VgAESXqJ.jpg'],9,100,324,"['russian', 'ukrainian', 'kherson', 'mykolayiv']",https://twitter.com/TheStudyofWar/status/1515086044659560448,False,1,[],8100,1.1406226180703243
12218,1.51509e+18,2022-04-16 01:00:07 GTB Daylight Time,4/16/2022,1:00:07,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Ukrainian forces destroyed a KAMAZ-53949 Typhoon-K MRAP of the Russian Army recently. The evidence of small arms fire can be seen clearly.  https://t.co/PjBMPB5ANB,en,[],"['https://pbs.twimg.com/media/FQasEGnWYAY-EdI.jpg', 'https://pbs.twimg.com/media/FQasErNXMA0-afu.jpg', 'https://pbs.twimg.com/media/FQasFUgWUAcDmsl.jpg', 'https://pbs.twimg.com/media/FQasGDdX0AMH70Q.jpg']",44,466,4433,['ukraine'],https://twitter.com/UAWeapons/status/1515087599202930695,False,1,[],110825,4.0171896726686676
12221,1.51509e+18,2022-04-16 01:25:56 GTB Daylight Time,4/16/2022,1:25:56,kylejglen,Kyle Glen,"@IntelCrab ""Youth is fleeting""  https://t.co/DLsihgk6Uw",en,[],['https://pbs.twimg.com/tweet_video_thumb/FQayDE9XwAQHy4W.jpg'],1,0,6,[],https://twitter.com/KyleJGlen/status/1515094098201489417,False,1,"[{'screen_name': 'IntelCrab', 'name': 'Justin Peden ??????', 'id': '3331851939'}]",150,0.2616778100631696
12224,1.5151e+18,2022-04-16 01:42:19 GTB Daylight Time,4/16/2022,1:42:19,ralee85,Rob Lee,"Destroyed Russian T-72B tank, BMP-2, and another armored vehicle in the Donbas from early April.   https://t.co/rKITqeX7DO  https://t.co/JsoLD5Q7yt",en,[],"['https://pbs.twimg.com/media/FQa1zQTXsAglh_p.jpg', 'https://pbs.twimg.com/media/FQa1zQUXEAgmyDH.jpg', 'https://pbs.twimg.com/media/FQa1zQUXoAQPuzT.jpg']",8,46,600,[],https://twitter.com/RALee85/status/1515098221999177729,False,1,[],15000,5.127907235606352
12227,1.5151e+18,2022-04-16 01:48:34 GTB Daylight Time,4/16/2022,1:48:34,ralee85,Rob Lee,Video allegedly showing Ukrainian forces shooting down a Russian Orlan-10 UAV.   https://t.co/bAl3SCTFdP  https://t.co/QN96X2YQIF,en,[],[],22,125,876,[],https://twitter.com/RALee85/status/1515099791163854853,False,1,[],21900,-0.2761027768343265
12228,1.5151e+18,2022-04-16 01:57:52 GTB Daylight Time,4/16/2022,1:57:52,ralee85,Rob Lee,"As people pointed out, the T-72B may have been Ukrainian.",en,[],[],4,3,151,[],https://twitter.com/RALee85/status/1515102133447798789,False,0,[],3775,1.6167897416522992
12229,1.5151e+18,2022-04-16 02:01:37 GTB Daylight Time,4/16/2022,2:01:37,ralee85,Rob Lee,And the other two vehicles both look like BMP-3.,en,[],[],0,2,75,[],https://twitter.com/RALee85/status/1515103077195464708,False,0,[],1875,1.5526964393809108
12235,1.51511e+18,2022-04-16 02:16:57 GTB Daylight Time,4/16/2022,2:16:57,ralee85,Rob Lee,A captured Russian Orlan-10 UAV reportedly in Hostomel.   https://t.co/GdEeRgbWuQ  https://t.co/VueI6Htnqy,en,[],"['https://pbs.twimg.com/media/FQa9uoSWUAYqL-j.jpg', 'https://pbs.twimg.com/media/FQa9uoTXwAI1U1f.jpg']",21,131,1259,[],https://twitter.com/RALee85/status/1515106937725243395,False,1,[],31475,0.6115970131681154
12239,1.51511e+18,2022-04-16 02:23:24 GTB Daylight Time,4/16/2022,2:23:24,ralee85,Rob Lee,Destroyed Russian T-72B3 tank.   https://t.co/kN2qWrMmRa  https://t.co/uEnmDbto2D,en,[],[],17,99,615,[],https://twitter.com/RALee85/status/1515108559939325959,False,1,[],15375,2.1821422092339313
12242,1.51512e+18,2022-04-16 02:52:50 GTB Daylight Time,4/16/2022,2:52:50,ralee85,Rob Lee,Aerorozvidka UAV footage showing Ukrainian artillery strikes on Russian positions.   https://t.co/Qt5Hm54vZZ  https://t.co/T5bBYwL5Lc,en,[],[],38,304,1801,[],https://twitter.com/RALee85/status/1515115966358818819,False,1,[],45025,0.5762699789411434
12247,1.5153e+18,2022-04-16 15:05:44 GTB Daylight Time,4/16/2022,15:05:44,hannaliubakova,Hanna Liubakova,"#Russia All of it is very symbolic.   PS. The car says ""ritual services""  https://t.co/FI0EeCv6NX",en,[],"['https://pbs.twimg.com/media/FQdtID6XMAETvj4.jpg', 'https://pbs.twimg.com/media/FQdtIF3WUAQJ-yX.jpg', 'https://pbs.twimg.com/media/FQdtIKnXEAEsm69.jpg']",10,42,137,['russia'],https://twitter.com/HannaLiubakova/status/1515300407916089349,False,1,[],3425,1.0346646884033346
12248,1.5153e+18,2022-04-16 15:10:22 GTB Daylight Time,4/16/2022,15:10:22,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: The crash site of a Ukrainian Mi-8MSB helicopter - presumably shot down in the north of the country some time ago.  Interestingly, a single 3BM44 APFSDS projectile assembly is seen, which may indicate it was transporting ammunition.  https://t.co/UFqtwRxFEs",en,[],[],30,177,1054,['ukraine'],https://twitter.com/UAWeapons/status/1515301572137435140,False,1,[],26350,2.6183330880134106
12268,1.51532e+18,2022-04-16 16:13:56 GTB Daylight Time,4/16/2022,16:13:56,hannaliubakova,Hanna Liubakova,#Belarus announced a ban on trucks registered in the EU from entering its territory. This is how the regime decided to respond to the EU decision to ban trucks from Belarus and Russia. There are reports about an 80-kilometer line of trucks on the Polish-Belarusian border  https://t.co/rTcrJoaVw6,en,[],['https://pbs.twimg.com/media/FQd9SuDXMAQpGcy.jpg'],111,446,2059,['belarus'],https://twitter.com/HannaLiubakova/status/1515317571691683847,False,1,[],51475,3.3340353875880058
12269,1.51532e+18,2022-04-16 16:15:23 GTB Daylight Time,4/16/2022,16:15:23,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: The Ukrainian 95th Air Assault Brigade claim to have destroyed a Russian BTR variant with a Stugna-P ATGM; the vehicle can be seen burning after the strike.  https://t.co/7fa3Fhn3zu,en,[],[],26,280,3272,['ukraine'],https://twitter.com/UAWeapons/status/1515317934733803525,False,1,[],81800,3.224273911101375
12270,1.51532e+18,2022-04-16 16:21:56 GTB Daylight Time,4/16/2022,16:21:56,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: A rarely seen BAT-2 heavy engineering vehicle of the Russian Army was destroyed; date currently unknown.  Perhaps the Ukrainian dog we can glimpse had a part in the event?  https://t.co/pNw3x3YIV5,en,[],[],51,300,2902,['ukraine'],https://twitter.com/UAWeapons/status/1515319582193598482,False,1,[],72550,2.557425404759739
12272,1.51532e+18,2022-04-16 16:38:23 GTB Daylight Time,4/16/2022,16:38:23,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Ukrainian soldier posing with a destroyed T-64BV, possibly in the East.  We cannot be sure what side operated this tank- whether separatists or Ukrainian forces.  https://t.co/c2v0FRgApP",en,[],['https://pbs.twimg.com/media/FQeCsg8XoAotX7w.jpg'],30,214,2492,['ukraine'],https://twitter.com/UAWeapons/status/1515323724672737280,False,1,[],62300,0.5097289047676651
12273,1.51533e+18,2022-04-16 16:51:28 GTB Daylight Time,4/16/2022,16:51:28,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Various tripwires and improvised explosive devices left by the Russian army after retreating from #Kyiv Oblast - mostly based on a classic F-1 and RGD-5 grenades with UZRGM-2 fuzes (3.5-4 sec delay if not modded).  https://t.co/H4YfSalFeU,en,[],"['https://pbs.twimg.com/media/FQeFKU-WUBU_CtQ.jpg', 'https://pbs.twimg.com/media/FQeFLCnXoAQsQY6.jpg', 'https://pbs.twimg.com/media/FQeFMxzXsAI_8I4.jpg', 'https://pbs.twimg.com/media/FQeFNm_X0AATeJ4.png']",99,1255,3747,"['ukraine', 'kyiv']",https://twitter.com/UAWeapons/status/1515327017193021442,False,1,[],93675,5.245822114766182
